Date,Open,High,Low,Close,Adj Close,Volume
2017-05-08,23450.0,23800.0,23350.0,23550.0,23550.0,40632
2017-05-10,23600.0,23850.0,23150.0,23300.0,23300.0,62334
2017-05-11,23250.0,24450.0,23250.0,24200.0,24200.0,106840
2017-05-12,24350.0,24350.0,23550.0,23850.0,23850.0,66463
2017-05-15,24000.0,24000.0,22650.0,23350.0,23350.0,103598
2017-05-16,23150.0,23400.0,21800.0,21800.0,21800.0,121057
2017-05-17,21750.0,23050.0,21750.0,22600.0,22600.0,114006
2017-05-18,22350.0,22850.0,22150.0,22400.0,22400.0,49843
2017-05-19,22600.0,22850.0,22350.0,22850.0,22850.0,50237
2017-05-22,23000.0,23150.0,22550.0,22800.0,22800.0,40032
2017-05-23,23000.0,23050.0,22650.0,23050.0,23050.0,41931
2017-05-24,23150.0,23400.0,22750.0,23100.0,23100.0,43190
2017-05-25,23200.0,23400.0,22700.0,22900.0,22900.0,46719
2017-05-26,22900.0,23150.0,22200.0,22200.0,22200.0,67039
2017-05-29,22550.0,22700.0,22200.0,22500.0,22500.0,57679
2017-05-30,22750.0,28000.0,22750.0,26650.0,26650.0,1150854
2017-05-31,26350.0,27400.0,25900.0,26750.0,26750.0,272367
2017-06-01,26900.0,28050.0,26250.0,27750.0,27750.0,168182
2017-06-02,27500.0,28350.0,27400.0,27900.0,27900.0,144838
2017-06-05,28250.0,29550.0,27500.0,28000.0,28000.0,150358
2017-06-07,28000.0,28250.0,27000.0,28250.0,28250.0,144034
2017-06-08,28500.0,28550.0,27400.0,28350.0,28350.0,104344
2017-06-09,28450.0,28600.0,27800.0,27950.0,27950.0,106170
2017-06-12,27650.0,27900.0,27100.0,27500.0,27500.0,84237
2017-06-13,27600.0,28700.0,27400.0,28350.0,28350.0,109956
2017-06-14,28500.0,28700.0,27700.0,28000.0,28000.0,90240
2017-06-15,28000.0,28000.0,27250.0,27800.0,27800.0,70745
2017-06-16,27750.0,28600.0,27550.0,28000.0,28000.0,91011
2017-06-19,28150.0,29750.0,27850.0,29000.0,29000.0,201173
2017-06-20,28900.0,29800.0,28450.0,29550.0,29550.0,137057
2017-06-21,29350.0,29400.0,27500.0,28400.0,28400.0,146636
2017-06-22,28400.0,28800.0,27600.0,28400.0,28400.0,61871
2017-06-23,28500.0,29400.0,28150.0,29250.0,29250.0,107909
2017-06-26,29500.0,29500.0,28850.0,29050.0,29050.0,73717
2017-06-27,29150.0,29300.0,28350.0,29300.0,29300.0,72644
2017-06-28,29150.0,30450.0,28800.0,29150.0,29150.0,119152
2017-06-29,29400.0,29400.0,28600.0,29250.0,29250.0,62439
2017-06-30,29200.0,29450.0,28750.0,29150.0,29150.0,35723
2017-07-03,29050.0,29350.0,28250.0,28250.0,28250.0,66094
2017-07-04,28250.0,28500.0,27600.0,28300.0,28300.0,59160
2017-07-05,28300.0,30150.0,28300.0,30000.0,30000.0,175319
2017-07-06,30100.0,30100.0,29350.0,30000.0,30000.0,74083
2017-07-07,29650.0,30000.0,29500.0,29800.0,29800.0,43665
