Date,Open,High,Low,Close,Adj Close,Volume
2015-07-22,2140.0,2150.0,2135.0,2150.0,2150.0,795590
2015-07-23,2145.0,2160.0,2140.0,2155.0,2155.0,367938
2015-07-24,2160.0,2170.0,2150.0,2170.0,2170.0,159575
2015-07-27,2165.0,2185.0,2165.0,2165.0,2165.0,82333
2015-07-28,2170.0,2175.0,2155.0,2170.0,2170.0,65530
2015-07-29,2165.0,2190.0,2160.0,2180.0,2180.0,113495
2015-07-30,2165.0,2205.0,2165.0,2200.0,2200.0,100587
2015-07-31,2200.0,2225.0,2195.0,2220.0,2220.0,75521
2015-08-03,2220.0,2270.0,2220.0,2240.0,2240.0,64180
2015-08-04,2255.0,2260.0,2240.0,2245.0,2245.0,33936
2015-08-05,2220.0,2250.0,2210.0,2245.0,2245.0,38742
2015-08-06,2255.0,2385.0,2240.0,2270.0,2270.0,131056
2015-08-07,2340.0,2360.0,2260.0,2285.0,2285.0,56408
2015-08-10,2290.0,2295.0,2255.0,2270.0,2270.0,16070
2015-08-11,2270.0,2285.0,2250.0,2285.0,2285.0,35760
2015-08-12,2300.0,2300.0,2215.0,2240.0,2240.0,43632
2015-08-13,2240.0,2270.0,2215.0,2240.0,2240.0,28750
2015-08-14,2240.0,2240.0,2240.0,2240.0,2240.0,0
2015-08-17,2240.0,2240.0,2210.0,2225.0,2225.0,22430
2015-08-18,2210.0,2210.0,2200.0,2210.0,2210.0,47297
2015-08-19,2195.0,2210.0,2195.0,2205.0,2205.0,55292
2015-08-20,2200.0,2215.0,2190.0,2210.0,2210.0,12690
2015-08-21,2190.0,2210.0,2165.0,2185.0,2185.0,24334
2015-08-24,2155.0,2180.0,2155.0,2180.0,2180.0,34923
2015-08-25,2155.0,2195.0,2155.0,2185.0,2185.0,5471
2015-08-26,2185.0,2190.0,2180.0,2190.0,2190.0,12335
2015-08-27,2190.0,2190.0,2165.0,2185.0,2185.0,23793
2015-08-28,2185.0,2190.0,2180.0,2190.0,2190.0,3530
2015-08-31,2180.0,2190.0,2170.0,2180.0,2180.0,2057
2015-09-01,2150.0,2170.0,2140.0,2155.0,2155.0,72287
2015-09-02,2150.0,2180.0,2145.0,2180.0,2180.0,6808
2015-09-03,2145.0,2190.0,2140.0,2175.0,2175.0,1394
2015-09-04,2175.0,2175.0,2150.0,2150.0,2150.0,1132
2015-09-07,2140.0,2165.0,2140.0,2150.0,2150.0,3139
2015-09-08,2140.0,2185.0,2135.0,2155.0,2155.0,11677
2015-09-09,2150.0,2150.0,2140.0,2145.0,2145.0,11273
2015-09-10,2145.0,2155.0,2135.0,2155.0,2155.0,16862
2015-09-11,2140.0,2165.0,2140.0,2150.0,2150.0,23831
2015-09-14,2130.0,2145.0,2125.0,2145.0,2145.0,22016
2015-09-15,2145.0,2145.0,2100.0,2125.0,2125.0,31447
2015-09-16,2110.0,2125.0,2090.0,2105.0,2105.0,115636
2015-09-17,2125.0,2125.0,2110.0,2125.0,2125.0,7037
2015-09-18,2110.0,2110.0,2100.0,2110.0,2110.0,9236
2015-09-21,2100.0,2135.0,2100.0,2110.0,2110.0,2915
2015-09-22,2110.0,2110.0,2095.0,2100.0,2100.0,4738
2015-09-23,2110.0,2110.0,2100.0,2105.0,2105.0,7543
2015-09-24,2090.0,2105.0,2080.0,2105.0,2105.0,17324
2015-09-25,2090.0,2115.0,2085.0,2115.0,2115.0,4837
2015-09-30,2090.0,2115.0,2085.0,2105.0,2105.0,10047
2015-10-01,2105.0,2120.0,2105.0,2120.0,2120.0,10465
2015-10-02,2105.0,2120.0,2105.0,2120.0,2120.0,1446
