Date,Open,High,Low,Close,Adj Close,Volume
2008-12-19,14465.200195,14995.599609,12584.700195,14272.400391,14272.400391,1491214
2008-12-22,14079.5,14175.900391,12488.299805,12488.299805,12488.299805,351402
2008-12-23,12199.0,13018.700195,11813.299805,11813.299805,11813.299805,318419
2008-12-24,11668.599609,13066.900391,11668.599609,11813.299805,11813.299805,578769
2008-12-26,12054.400391,12391.900391,11620.400391,11957.900391,11957.900391,235734
2008-12-29,11957.900391,12006.099609,10848.900391,10848.900391,10848.900391,181551
2008-12-30,10945.400391,10945.400391,9981.0,10125.700195,10125.700195,213312
2009-01-02,10318.5,11427.5,10029.200195,11090.0,11090.0,266148
2009-01-05,11234.700195,11475.700195,10511.400391,10607.799805,10607.799805,175955
2009-01-06,10704.299805,11090.0,10463.200195,10800.700195,10800.700195,150708
2009-01-07,11090.0,11427.5,10848.900391,11234.700195,11234.700195,193559
2009-01-08,11138.200195,11716.799805,10848.900391,11475.700195,11475.700195,130014
2009-01-09,11716.799805,11861.5,11379.299805,11379.299805,11379.299805,117196
2009-01-12,11234.700195,11475.700195,11138.200195,11138.200195,11138.200195,69271
2009-01-13,11138.200195,11138.200195,10752.5,11090.0,11090.0,43614
2009-01-14,11379.299805,12199.0,11090.0,11861.5,11861.5,201704
2009-01-15,11475.700195,11475.700195,10270.299805,10318.5,10318.5,133367
2009-01-16,10607.799805,10993.599609,10415.0,10752.5,10752.5,94814
2009-01-19,11282.900391,12343.700195,11090.0,12343.700195,12343.700195,284302
2009-01-20,12633.0,12729.400391,11716.799805,12343.700195,12343.700195,161199
2009-01-21,11765.0,12584.700195,11668.599609,12150.799805,12150.799805,226870
2009-01-22,12729.400391,13018.700195,12247.200195,12584.700195,12584.700195,218985
2009-01-23,12247.200195,13115.099609,12150.799805,12825.799805,12825.799805,267649
2009-01-28,13259.799805,13693.700195,12922.299805,13115.099609,13115.099609,231428
2009-01-29,13259.799805,13308.0,12729.400391,12922.299805,12922.299805,138861
2009-01-30,12729.400391,12874.0,12391.900391,12681.200195,12681.200195,70274
2009-02-02,12633.0,12825.799805,12295.400391,12343.700195,12343.700195,85918
2009-02-03,12536.5,13500.900391,12247.200195,13500.900391,13500.900391,310316
2009-02-04,13790.200195,15429.599609,13500.900391,14706.299805,14706.299805,775946
2009-02-05,14754.5,15622.400391,14561.700195,14706.299805,14706.299805,305647
2009-02-06,15092.0,15429.599609,14706.299805,15236.700195,15236.700195,148223
2009-02-09,16008.200195,16731.400391,15622.400391,16104.599609,16104.599609,280773
2009-02-10,16635.0,17454.699219,16008.200195,16008.200195,16008.200195,375927
2009-02-11,15670.700195,17020.699219,15333.099609,16586.800781,16586.800781,230932
2009-02-12,17117.199219,17647.599609,16731.400391,17069.0,17069.0,210523
2009-02-13,17502.900391,17599.400391,16779.699219,17165.400391,17165.400391,168974
2009-02-16,17069.0,17840.400391,17020.699219,17358.300781,17358.300781,176739
2009-02-17,17406.5,17502.900391,14851.0,15140.299805,15140.299805,187912
2009-02-18,15043.799805,17069.0,14561.700195,16731.400391,16731.400391,265277
2009-02-19,16683.199219,16924.300781,15284.900391,15815.299805,15815.299805,180516
2009-02-20,15670.700195,15863.5,13693.700195,14368.799805,14368.799805,140206
2009-02-23,14079.5,14802.700195,13886.599609,14658.099609,14658.099609,116351
2009-02-24,14079.5,14754.5,13549.099609,14561.700195,14561.700195,143336
2009-02-25,14947.400391,15284.900391,13500.900391,13500.900391,13500.900391,112929
2009-02-26,13790.200195,14127.700195,12922.299805,13211.599609,13211.599609,69506
2009-02-27,13645.5,14754.5,13211.599609,14417.0,14417.0,217739
2009-03-02,14465.200195,15429.599609,14031.299805,14368.799805,14368.799805,249864
2009-03-03,13693.700195,14224.099609,13115.099609,14224.099609,14224.099609,159706
2009-03-04,14417.0,15188.5,14079.5,14754.5,14754.5,205368
2009-03-05,14947.400391,14947.400391,14079.5,14079.5,14079.5,154476
2009-03-06,13983.0,14609.900391,13597.299805,14224.099609,14224.099609,118429
2009-03-09,14658.099609,16056.400391,14417.0,15622.400391,15622.400391,320615
2009-03-10,15526.0,16201.0,14995.599609,15526.0,15526.0,235121
2009-03-11,15815.299805,16683.199219,15526.0,16056.400391,16056.400391,257739
2009-03-12,15960.0,16249.299805,15429.599609,15574.200195,15574.200195,102353
2009-03-13,15960.0,16104.599609,15429.599609,15718.900391,15718.900391,121372
2009-03-16,15815.299805,16152.799805,15140.299805,15188.5,15188.5,189402
2009-03-17,15236.700195,15429.599609,14995.599609,15429.599609,15429.599609,81756
2009-03-18,15574.200195,15960.0,15284.900391,15429.599609,15429.599609,121110
2009-03-19,15574.200195,16152.799805,15236.700195,15381.400391,15381.400391,227322
2009-03-20,15574.200195,16152.799805,15381.400391,16152.799805,16152.799805,223137
2009-03-23,16393.900391,16442.099609,16008.200195,16152.799805,16152.799805,28973
2009-03-24,16393.900391,16393.900391,15188.5,15429.599609,15429.599609,303585
2009-03-25,15574.200195,15670.700195,15092.0,15574.200195,15574.200195,147843
2009-03-26,15574.200195,15574.200195,15140.299805,15477.799805,15477.799805,133012
2009-03-27,15622.400391,15622.400391,14754.5,14754.5,14754.5,128645
2009-03-30,15043.799805,15092.0,14465.200195,14609.900391,14609.900391,87155
2009-03-31,14609.900391,15140.299805,14609.900391,14995.599609,14995.599609,126853
2009-04-01,15477.799805,15815.299805,15236.700195,15767.099609,15767.099609,196802
2009-04-02,15815.299805,16008.200195,15477.799805,15815.299805,15815.299805,200012
2009-04-03,16152.799805,16152.799805,15333.099609,15622.400391,15622.400391,163056
2009-04-06,15622.400391,16393.900391,15429.599609,16249.299805,16249.299805,262654
2009-04-07,16249.299805,18660.099609,16104.599609,18660.099609,18660.099609,1050707
2009-04-08,19479.800781,21456.699219,19479.800781,21456.699219,21456.699219,1643433
2009-04-09,22324.699219,24639.099609,22180.0,24639.099609,24639.099609,1262728
2009-04-10,26905.300781,27773.199219,24398.0,24783.699219,24783.699219,1417902
2009-04-13,25555.199219,28448.300781,24832.0,25844.5,25844.5,1468185
2009-04-14,26519.599609,26664.199219,23192.599609,23723.0,23723.0,823400
2009-04-15,22951.5,23867.599609,21553.199219,22806.800781,22806.800781,621430
2009-04-16,23578.300781,24349.800781,22276.400391,22662.199219,22662.199219,328107
2009-04-17,23385.400391,23626.5,20444.199219,21312.099609,21312.099609,362981
2009-04-20,21505.0,24494.400391,20299.5,24494.400391,24494.400391,622238
2009-04-21,23915.800781,25748.099609,23289.0,24012.300781,24012.300781,838260
2009-04-22,24639.099609,25265.900391,23578.300781,24301.599609,24301.599609,416235
2009-04-23,24687.300781,25169.5,24012.300781,24446.199219,24446.199219,394636
2009-04-24,24928.400391,25073.0,22903.300781,23337.199219,23337.199219,360344
2009-04-27,23144.400391,23337.199219,21794.300781,21890.699219,21890.699219,296667
2009-04-28,22180.0,23337.199219,20106.699219,20733.5,20733.5,283700
2009-04-29,21601.400391,23819.400391,21360.300781,23819.400391,23819.400391,681642
2009-04-30,23819.400391,24494.400391,22662.199219,22855.0,22855.0,703616
2009-05-04,23530.099609,23578.300781,21746.0,22806.800781,22806.800781,164639
2009-05-06,23144.400391,24398.0,22855.0,24398.0,24398.0,510889
2009-05-07,24494.400391,24494.400391,22951.5,22999.699219,22999.699219,292725
2009-05-08,23433.699219,24880.199219,23144.400391,23819.400391,23819.400391,850752
2009-05-11,24012.300781,24012.300781,22710.400391,23144.400391,23144.400391,264473
2009-05-12,23674.699219,26616.0,23626.5,26616.0,26616.0,1866658
2009-05-13,26519.599609,27001.699219,24639.099609,24783.699219,24783.699219,1773750
2009-05-14,24108.699219,25555.199219,24012.300781,24156.900391,24156.900391,487070
2009-05-15,24590.900391,24639.099609,23674.699219,23964.0,23964.0,256809
