Date,Open,High,Low,Close,Adj Close,Volume
2000-02-11,800.0,928.0,782.0,8950.0,677.702454,22000
2000-02-14,870.0,900.0,830.0,8800.0,666.344421,46000
2000-02-15,985.0,985.0,830.0,8900.0,673.916504,12000
2000-02-16,990.0,990.0,940.0,9400.0,711.776855,320
2000-02-17,940.0,1020.0,830.0,9800.0,742.065247,12000
2000-02-18,975.0,980.0,890.0,9000.0,681.488525,6000
2000-02-21,830.0,900.0,792.0,8500.0,643.628113,29000
2000-02-22,815.0,885.0,810.0,8840.0,669.373108,12000
2000-02-23,882.0,884.0,800.0,8750.0,662.558289,7000
2000-02-24,870.0,895.0,822.0,8950.0,677.702454,31000
2000-02-25,850.0,895.0,835.0,8700.0,658.772278,4000
2000-02-28,850.0,974.0,850.0,9740.0,737.521973,50000
2000-02-29,1070.0,1090.0,1070.0,10900.0,825.358215,42000
2000-03-01,1090.0,1090.0,1090.0,10900.0,825.358215,0
2000-03-02,1220.0,1220.0,1220.0,12200.0,923.795532,35000
2000-03-03,1365.0,1365.0,1160.0,12950.0,980.586243,99000
2000-03-06,1350.0,1450.0,1320.0,14500.0,1097.953857,195000
2000-03-07,1600.0,1620.0,1550.0,16200.0,1226.679321,250000
2000-03-08,1610.0,1750.0,1500.0,17500.0,1325.116577,193000
2000-03-09,1960.0,1960.0,1960.0,19600.0,1484.130493,39000
2000-03-10,2195.0,2195.0,2100.0,21950.0,1662.074585,429000
2000-03-13,2455.0,2455.0,2430.0,24550.0,1858.949219,481000
2000-03-14,2745.0,2745.0,2745.0,27450.0,2078.540283,39000
2000-03-15,3070.0,3070.0,3070.0,30700.0,2324.633057,57000
2000-03-16,3435.0,3435.0,2810.0,33900.0,2566.940186,1559000
2000-03-17,3000.0,3100.0,2985.0,29850.0,2260.270508,107000
2000-03-20,2630.0,2630.0,2630.0,26300.0,1991.460938,1000
2000-03-21,2315.0,2315.0,2315.0,23150.0,1752.939453,1000
2000-03-22,2040.0,2500.0,2040.0,20400.0,1544.707397,1406000
2000-03-23,2180.0,2230.0,1800.0,18700.0,1415.981567,449000
2000-03-24,2000.0,2090.0,1780.0,20900.0,1582.567993,243000
2000-03-27,2340.0,2340.0,2340.0,23400.0,1771.870117,12000
2000-03-28,2620.0,2620.0,2355.0,26200.0,1983.888672,872000
2000-03-29,2520.0,2930.0,2335.0,29300.0,2218.623779,1385000
2000-03-30,2730.0,3200.0,2730.0,28900.0,2188.335205,571000
2000-03-31,2800.0,2930.0,2660.0,27950.0,2116.400635,225000
2000-04-03,2700.0,3130.0,2700.0,30400.0,2301.916748,616000
2000-04-04,2800.0,2840.0,2680.0,26800.0,2029.321411,243000
2000-04-05,2680.0,2680.0,2680.0,26800.0,2029.321411,0
2000-04-06,2510.0,2740.0,2360.0,24000.0,1817.302612,292000
2000-04-07,2450.0,2640.0,2430.0,25400.0,1923.312012,292000
2000-04-10,2840.0,2840.0,2600.0,28300.0,2142.902588,367000
2000-04-11,2530.0,2800.0,2495.0,24950.0,1889.237671,702000
2000-04-12,2350.0,2510.0,2300.0,24100.0,1824.874512,317000
2000-04-13,2410.0,2410.0,2410.0,24100.0,1824.874512,0
2000-04-14,2200.0,2695.0,2200.0,26950.0,2040.679443,705000
2000-04-17,2380.0,2850.0,2375.0,23750.0,1798.372314,1009000
2000-04-18,2600.0,2660.0,2220.0,26600.0,2014.177002,865000
2000-04-19,2890.0,2975.0,2800.0,29750.0,2252.697754,447000
2000-04-20,3150.0,3330.0,3130.0,33300.0,2521.507568,322000
2000-04-21,3725.0,3725.0,2935.0,29350.0,2222.409912,2276000
2000-04-24,2810.0,3100.0,2615.0,26800.0,2029.321411,900000
2000-04-25,2680.0,2790.0,2410.0,24350.0,1843.805176,711000
2000-04-26,2510.0,2620.0,2450.0,25300.0,1915.739868,569000
2000-04-27,2530.0,2530.0,2530.0,25300.0,1915.739868,0
2000-04-28,2530.0,2530.0,2530.0,25300.0,1915.739868,0
2000-05-01,2530.0,2530.0,2530.0,25300.0,1915.739868,0
2000-05-02,2240.0,2700.0,2230.0,2290.0,1734.009521,398200
2000-05-03,2190.0,2450.0,2120.0,2360.0,1787.01416,394700
2000-05-04,2490.0,2640.0,2310.0,2540.0,1923.312012,437600
2000-05-05,2540.0,2540.0,2540.0,2540.0,1923.312012,0
2000-05-08,2540.0,2770.0,2540.0,2650.0,2006.604858,314700
2000-05-09,2650.0,2650.0,2650.0,2650.0,2006.604858,0
2000-05-10,2590.0,2740.0,2480.0,2640.0,1999.032959,184700
2000-05-11,2640.0,2640.0,2640.0,2640.0,1999.032959,0
2000-05-12,2620.0,2950.0,2600.0,2950.0,2233.767578,473000
2000-05-15,3150.0,3300.0,2950.0,3300.0,2498.790771,663700
2000-05-16,3250.0,3250.0,2910.0,2950.0,2233.767578,379600
2000-05-17,2930.0,3040.0,2600.0,2600.0,1968.744385,371200
2000-05-18,2350.0,2500.0,2150.0,2210.0,1673.432739,248000
